block_geoid,geometry,aland10,awater10,blockce10,countyfp10,funcstat10,geoid10,intptlat10,intptlon10,mtfcc10,name10,statefp10,tractce10,uace10,ur10
60750426011,"POLYGON ((-122.48380399999999 37.782077, -122.483936 37.783930999999995, -122.48286999999999 37.78397899999998, -122.481791 37.784028, -122.48166000000002 37.782160000000005, -122.48059 37.782211999999994, -122.479516 37.782260999999984, -122.478444 37.78230799999999, -122.478305 37.78038100000001, -122.478414 37.780446, -122.479255 37.78041199999999, -122.479383 37.780335, -122.479495 37.780398, -122.48032500000001 37.780366, -122.48045100000002 37.78028, -122.480575 37.780348999999994, -122.481393 37.780307, -122.481516 37.780226, -122.48164600000001 37.780299, -122.482486 37.780259999999984, -122.48259200000001 37.78018899999999, -122.482711 37.780249999999995, -122.48353100000001 37.78022, -122.483662 37.78014299999999, -122.48380399999999 37.782077))",19607.0,0.0,1003,075,S,060750426011003,+37.7812015,-122.4821278,G5040,Block 1003,06,042601,,
60750427003,"POLYGON ((-122.49331399999998 37.779822, -122.493446 37.781627, -122.49304399999998 37.78164599999999, -122.493417 37.782858, -122.493491 37.783498, -122.49251 37.78354300000001, -122.491436 37.783591, -122.490364 37.78364, -122.489771 37.783667, -122.48929000000001 37.78368899999999, -122.48875100000001 37.783713, -122.48821699999999 37.783736999999995, -122.487151 37.783784999999995, -122.48702000000002 37.781924, -122.488085 37.781873999999995, -122.48915700000002 37.78182499999999, -122.49023099999998 37.781774999999996, -122.49129900000001 37.78172600000001, -122.491167 37.779795, -122.49128600000002 37.77985399999999, -122.49210900000001 37.779828, -122.49223200000002 37.77974700000001, -122.492372 37.779813999999995, -122.49315 37.77977699999999, -122.493297 37.779688, -122.49331399999998 37.779822))",19461.0,0.0,3000,075,S,060750427003000,+37.7828301,-122.4876184,G5040,Block 3000,06,042700,,
60750428002,"POLYGON ((-122.49251 37.78354300000001, -122.493491 37.783498, -122.49338300000001 37.786538, -122.49333800000001 37.787403000000005, -122.49301800000002 37.787741, -122.49297100000001 37.787741999999994, -122.49296350000002 37.787755000000004, -122.49295599999999 37.78776800000001, -122.49293500000002 37.7877755, -122.49291400000001 37.78778299999999, -122.492855 37.787786, -122.49286 37.787852999999984, -122.49283000000001 37.787883, -122.492771 37.787884, -122.492769 37.78783, -122.49273600000002 37.787856999999974, -122.492679 37.78775100000001, -122.49265350000002 37.787758000000004, -122.492628 37.78776499999999, -122.49256766666666 37.78776933333333, -122.492447 37.787777999999996, -122.492381 37.787789000000004, -122.492306 37.78781600000001, -122.49217900000001 37.787853, -122.492119 37.787875, -122.49208 37.7879, -122.49205800000001 37.78792500000001, -122.49181300000001 37.78802599999998, -122.491792 37.78804099999999, -122.491771 37.78805599999998, -122.49174550000001 37.78808049999999, -122.49172 37.78810500000001, -122.491655 37.78811800000001, -122.49161400000001 37.788163999999995, -122.491501 37.788222, -122.49144800000002 37.788216999999996, -122.49144799999999 37.788216999999996, -122.491406 37.788237, -122.491282 37.788281000000005, -122.49121799999999 37.78832, -122.49119099999999 37.788358, -122.49106199999999 37.788424, -122.49089300000001 37.788532, -122.490859 37.788554, -122.49084299999998 37.788591, -122.49081799999999 37.78863300000001, -122.490696 37.788731999999996, -122.49052799999998 37.788886, -122.49041299999999 37.788952, -122.49041000000001 37.788965499999996, -122.49040699999999 37.78897899999999, -122.490307 37.789032999999996, -122.490253 37.789077999999996, -122.49004600000002 37.78922199999999, -122.48998250000001 37.789287, -122.489919 37.78935199999999, -122.489829 37.789482, -122.489701 37.789483000000004, -122.489592 37.789454, -122.489301 37.78941199999999, -122.4892465 37.78937599999999, -122.489192 37.789339999999996, -122.48912500000002 37.789320999999994, -122.488991 37.789282999999976, -122.48848200000002 37.789442, -122.4881 37.78942899999998, -122.488028 37.78953, -122.48786400000002 37.78958799999999, -122.487737 37.789574, -122.487584 37.789499, -122.487564 37.789472999999994, -122.487564 37.789435, -122.48746400000002 37.78947299999999, -122.48744699999999 37.78943099999999, -122.48736899999999 37.789429999999996, -122.487121 37.78961100000001, -122.487052 37.78970899999999, -122.486938 37.789840000000005, -122.48686833333335 37.78990733333333, -122.48672900000001 37.79004199999998, -122.486554 37.79014999999999, -122.48642899999999 37.790237, -122.486335 37.790355999999996, -122.486245 37.790414, -122.48623699999999 37.790495, -122.486148 37.79060599999999, -122.48612849999999 37.790647, -122.486109 37.790687999999996, -122.48607200000001 37.790724999999995, -122.48603500000002 37.790761999999994, -122.48596000000002 37.79081999999999, -122.48595150000003 37.7908295, -122.485943 37.79083900000002, -122.48542599999999 37.789825, -122.485046 37.789533, -122.484406 37.78964099999998, -122.48432100000001 37.78994899999999, -122.48431500000001 37.79007099999998, -122.48398499999999 37.78976899999999, -122.48453400000001 37.78922300000001, -122.483799 37.78774000000001, -122.484146 37.787665, -122.485283 37.78761199999998, -122.486359 37.78756199999998, -122.487422 37.787511999999985, -122.48780499999998 37.787491, -122.487968 37.787509, -122.488115 37.78752699999999, -122.488427 37.787616, -122.488644 37.78768099999998, -122.48893099999998 37.78767999999998, -122.489219 37.78762799999999, -122.48964100000002 37.78748699999999, -122.48958799999998 37.787391, -122.48961299999999 37.78711399999998, -122.48968600000002 37.78687299999997, -122.48975300000001 37.786756, -122.49001900000002 37.786488999999996, -122.49025400000001 37.786364000000006, -122.490433 37.786269000000004, -122.490561 37.786283, -122.490474 37.78511900000001, -122.49041699999998 37.78435, -122.490364 37.78364, -122.491436 37.783591, -122.49251 37.78354300000001))",0.0,302821.0,2000,075,S,060750428002000,+37.7911757,-122.4923383,G5040,Block 2000,06,042800,,
60750427001,"POLYGON ((-122.48380399999999 37.782077, -122.484874 37.782025, -122.48594500000002 37.781975, -122.48702000000002 37.781924, -122.487151 37.783784999999995, -122.487286 37.78564899999999, -122.48622399999999 37.785697, -122.485148 37.78574599999998, -122.48408000000002 37.785795, -122.483936 37.783930999999995, -122.48380399999999 37.782077))",19595.0,0.0,1000,075,S,060750427001000,+37.7848375,-122.4845437,G5040,Block 1000,06,042700,,
60750428001,"POLYGON ((-122.490561 37.786283, -122.490433 37.786269000000004, -122.49025400000001 37.786364000000006, -122.49001900000002 37.786488999999996, -122.48975300000001 37.786756, -122.48968600000002 37.78687299999997, -122.48961299999999 37.78711399999998, -122.48958799999998 37.787391, -122.48964100000002 37.78748699999999, -122.489219 37.78762799999999, -122.48893099999998 37.78767999999998, -122.488644 37.78768099999998, -122.488427 37.787616, -122.488115 37.78752699999999, -122.487968 37.787509, -122.48780499999998 37.787491, -122.487422 37.787511999999985, -122.486359 37.78756199999998, -122.485283 37.78761199999998, -122.484146 37.787665, -122.48417400000001 37.78731100000001, -122.484155 37.786978999999995, -122.48411700000001 37.786857, -122.484103 37.786517999999994, -122.484112 37.786364, -122.48408000000002 37.785795, -122.485148 37.78574599999998, -122.48622399999999 37.785697, -122.487286 37.78564899999999, -122.487151 37.783784999999995, -122.48821699999999 37.783736999999995, -122.48875100000001 37.783713, -122.48929000000001 37.78368899999999, -122.489771 37.783667, -122.490364 37.78364, -122.49041699999998 37.78435, -122.490474 37.78511900000001, -122.490561 37.786283))",12858.0,0.0,1008,075,S,060750428001008,+37.7857026,-122.4899770,G5040,Block 1008,06,042800,,
60750426012,"POLYGON ((-122.478444 37.78230799999999, -122.479516 37.782260999999984, -122.48059 37.782211999999994, -122.48166000000002 37.782160000000005, -122.481791 37.784028, -122.48286999999999 37.78397899999998, -122.483936 37.783930999999995, -122.48408000000002 37.785795, -122.48300499999999 37.785835000000006, -122.48192899999998 37.78588399999997, -122.48086 37.785934, -122.479786 37.785983, -122.478714 37.786031, -122.478579 37.78417400000001, -122.478444 37.78230799999999))",19443.0,0.0,2002,075,S,060750426012002,+37.7849812,-122.4813262,G5040,Block 2002,06,042601,,
60750428003,"POLYGON ((-122.484112 37.786364, -122.484103 37.786517999999994, -122.48411700000001 37.786857, -122.484155 37.786978999999995, -122.48417400000001 37.78731100000001, -122.484146 37.787665, -122.483799 37.78774000000001, -122.48187100000001 37.78722, -122.48100300000002 37.787067, -122.47984499999998 37.78679599999999, -122.47878 37.78689999999999, -122.477696 37.786797, -122.476625 37.786795999999995, -122.47554700000002 37.786781999999995, -122.47442699999999 37.786975, -122.473321 37.787192999999995, -122.472473 37.78722899999999, -122.472352 37.787234000000005, -122.472388 37.787138999999996, -122.47248900000001 37.786775, -122.472545 37.786409, -122.47262599999999 37.78631499999998, -122.47325499999998 37.78628799999999, -122.47438299999999 37.78623799999999, -122.475504 37.78618099999999, -122.47657500000001 37.786128, -122.47764400000001 37.786080000000005, -122.478714 37.786031, -122.479786 37.785983, -122.48086 37.785934, -122.48192899999998 37.78588399999997, -122.48300499999999 37.785835000000006, -122.48408000000002 37.785795, -122.484112 37.786364))",17167.0,0.0,3006,075,S,060750428003006,+37.7864398,-122.4787657,G5040,Block 3006,06,042800,,
60750426023,"POLYGON ((-122.47750900000001 37.78422199999999, -122.476437 37.78427100000001, -122.47537100000001 37.784319, -122.47424599999998 37.78436999999999, -122.47311999999998 37.784421, -122.472586 37.784449, -122.472513 37.784372999999995, -122.47238699999998 37.78267399999998, -122.472451 37.782579, -122.47298400000001 37.782554, -122.47411099999998 37.782509, -122.47523600000001 37.782456999999994, -122.47610699999998 37.782415, -122.47630699999999 37.782405999999995, -122.47737399999998 37.782361, -122.478444 37.78230799999999, -122.478579 37.78417400000001, -122.47750900000001 37.78422199999999))",8524.0,0.0,3000,075,S,060750426023000,+37.7834985,-122.4728193,G5040,Block 3000,06,042602,,
60750402003,"POLYGON ((-122.472513 37.784372999999995, -122.472586 37.784449, -122.47205199999999 37.78447599999999, -122.470981 37.784524, -122.469908 37.78457299999999, -122.46884000000001 37.784620999999994, -122.467764 37.78466900000001, -122.46669399999999 37.78471599999998, -122.46656300000001 37.78284899999999, -122.467629 37.782802, -122.468704 37.782751, -122.46977 37.78270199999999, -122.47084600000001 37.782652, -122.47191500000001 37.782596, -122.472451 37.782579, -122.47238699999998 37.78267399999998, -122.472513 37.784372999999995))",19714.0,0.0,3001,075,S,060750402003001,+37.7837109,-122.4682344,G5040,Block 3001,06,040200,,
60750426022,"POLYGON ((-122.47764400000001 37.786080000000005, -122.47657500000001 37.786128, -122.475504 37.78618099999999, -122.47438299999999 37.78623799999999, -122.47325499999998 37.78628799999999, -122.47262599999999 37.78631499999998, -122.47257900000001 37.786207999999995, -122.47259700000001 37.786089999999994, -122.472596 37.78549200000001, -122.472525 37.78456, -122.472586 37.784449, -122.47311999999998 37.784421, -122.47424599999998 37.78436999999999, -122.47537100000001 37.784319, -122.476437 37.78427100000001, -122.47750900000001 37.78422199999999, -122.478579 37.78417400000001, -122.478714 37.786031, -122.47764400000001 37.786080000000005))",19506.0,0.0,2004,075,S,060750426022004,+37.7851748,-122.4770413,G5040,Block 2004,06,042602,,
60750402004,"POLYGON ((-122.472596 37.78549200000001, -122.47259700000001 37.786089999999994, -122.47257900000001 37.786207999999995, -122.47262599999999 37.78631499999998, -122.472545 37.786409, -122.47248900000001 37.786775, -122.472388 37.787138999999996, -122.472352 37.787234000000005, -122.472234 37.787231999999996, -122.47116 37.787223, -122.47091200000001 37.787221, -122.47008100000001 37.787399, -122.467989 37.787849, -122.46692400000002 37.78813199999997, -122.46619199999999 37.787325999999986, -122.46685300000001 37.786884, -122.46683 37.786567999999995, -122.46669399999999 37.78471599999998, -122.467764 37.78466900000001, -122.46884000000001 37.784620999999994, -122.469908 37.78457299999999, -122.470981 37.784524, -122.47205199999999 37.78447599999999, -122.472586 37.784449, -122.472525 37.78456, -122.472596 37.78549200000001))",9240.0,0.0,4001,075,S,060750402004001,+37.7868535,-122.4705884,G5040,Block 4001,06,040200,,
60750601001,"POLYGON ((-122.476625 37.786795999999995, -122.477696 37.786797, -122.47878 37.78689999999999, -122.47984499999998 37.78679599999999, -122.48100300000002 37.787067, -122.48187100000001 37.78722, -122.483799 37.78774000000001, -122.48453400000001 37.78922300000001, -122.48398499999999 37.78976899999999, -122.48431500000001 37.79007099999998, -122.48432100000001 37.78994899999999, -122.484406 37.78964099999998, -122.485046 37.789533, -122.48542599999999 37.789825, -122.485943 37.79083900000002, -122.48589499999999 37.790894, -122.48574099999999 37.79102199999999, -122.48541100000001 37.791468000000016, -122.48528499999999 37.791713, -122.484996 37.79194799999999, -122.484753 37.792215, -122.484542 37.792522, -122.484364 37.792739999999995, -122.484184 37.793062000000006, -122.48407299999998 37.793295, -122.483858 37.793645999999995, -122.483593 37.794035, -122.48329400000001 37.794670999999965, -122.48329400000001 37.79467099999998, -122.483518 37.794729999999994, -122.48308799999998 37.795611999999984, -122.48299900000002 37.795902999999996, -122.482851 37.796178, -122.482667 37.796814, -122.482505 37.797149, -122.48235 37.79749599999999, -122.48226499999998 37.79766449999999, -122.48218000000001 37.79783299999999, -122.48216899999998 37.797996, -122.48213599999998 37.79813, -122.48208499999998 37.798234, -122.482122 37.798289999999994, -122.48212900000001 37.798328999999995, -122.48207899999998 37.798472, -122.48204199999999 37.798508999999996, -122.48195799999999 37.798535, -122.48187 37.798535000000015, -122.481831 37.798574, -122.481914 37.79872900000001, -122.4819235 37.79875200000001, -122.481933 37.79877499999999, -122.48189500000001 37.79878, -122.48178300000002 37.79868599999999, -122.48178300000002 37.798686000000004, -122.481783 37.79868599999999, -122.481759 37.798795, -122.48173600000001 37.79880599999999, -122.4817325 37.798826, -122.481729 37.798846000000005, -122.48169799999998 37.798857000000005, -122.481554 37.79874799999999, -122.481545 37.798792, -122.481675 37.798888, -122.48168500000001 37.79893, -122.48164299999999 37.79893299999999, -122.48163603947368 37.79893875, -122.48161999999998 37.79895199999999, -122.48156200000001 37.799036, -122.48155299999999 37.799085999999996, -122.481545 37.799113000000006, -122.48153700000002 37.79914, -122.481507 37.79921099999999, -122.48147200000001 37.799267, -122.481416 37.79933399999998, -122.48138 37.799367, -122.48139400000001 37.79940100000002, -122.48138800000001 37.79945, -122.48131200000002 37.79951699999999, -122.48127466666669 37.79953000000002, -122.4812 37.799555999999995, -122.48113733333334 37.799594, -122.48110600000001 37.799612999999994, -122.481102239011 37.79962224999999, -122.48106899999999 37.79970399999999, -122.481064 37.799823, -122.481041 37.799870999999996, -122.480987 37.799938000000004, -122.48098 37.800014000000004, -122.480974 37.800331, -122.48086 37.80038499999999, -122.48080850000002 37.80041399999999, -122.48075700000001 37.80044300000001, -122.480678 37.800582000000006, -122.48065500000001 37.80064799999999, -122.48062400000002 37.8006865, -122.480593 37.800724999999986, -122.48053800000001 37.800815, -122.480468 37.80094999999999, -122.480375 37.801095, -122.480296 37.801293, -122.480202 37.80141699999998, -122.480188 37.801511, -122.48018099999999 37.80155800000001, -122.4801265 37.80170150000001, -122.48007200000002 37.80184499999999, -122.48002700000002 37.802059, -122.48004399999999 37.802235, -122.480005 37.802388, -122.47996700000002 37.802605, -122.479927 37.80274999999999, -122.479899 37.80289799999999, -122.4797555 37.80316299999999, -122.479612 37.80342800000001, -122.47957366666665 37.80347633333332, -122.47949699999998 37.803572999999986, -122.479357 37.80386099999999, -122.47929566666666 37.804018, -122.479173 37.804331999999995, -122.479146 37.804483, -122.47906099999999 37.804693, -122.47895299999999 37.804881999999985, -122.47881400000001 37.805291, -122.478729 37.805493, -122.478723 37.805678999999984, -122.478697 37.80584299999998, -122.47869150000002 37.805902499999995, -122.47868600000001 37.80596200000001, -122.47862800000001 37.806008, -122.478654 37.80609, -122.478632 37.806119999999986, -122.478632 37.806119999999986, -122.47865999999998 37.806171, -122.478627 37.806353, -122.478624 37.80647000000001, -122.47857700000002 37.80663800000001, -122.47854499999998 37.80696, -122.47852699999999 37.80706699999999, -122.47852699999999 37.80706700000001, -122.47852699999999 37.807185000000004, -122.478521 37.80725299999999, -122.478489 37.807311000000006, -122.478484 37.807410999999995, -122.47849599999999 37.80755, -122.478476 37.807832999999995, -122.47845233333332 37.80791966666666, -122.478405 37.808092999999985, -122.47818099999999 37.80821399999999, -122.47806100000001 37.808277999999994, -122.47797850000002 37.8083635, -122.47789600000002 37.808448999999996, -122.477886 37.808530999999995, -122.477924 37.80866899999997, -122.47795599999999 37.809252, -122.47794100000002 37.80949300000001, -122.47792300000035 37.809782999994326, -122.47792299999999 37.80978299999999, -122.47792299999999 37.809783, -122.477957 37.810111, -122.477925 37.81032400000001, -122.477976 37.81054299999999, -122.477691 37.810628, -122.477738 37.810943, -122.477669 37.81095999999998, -122.477641 37.810965, -122.47757800000001 37.810977, -122.47746900000205 37.81099699999964, -122.47746900000001 37.81099699999998, -122.477314 37.811025, -122.47724336585313 37.81101680487799, -122.477111 37.81100100000001, -122.476952 37.810983, -122.47662200000002 37.81087699999999, -122.47662199999999 37.81087699999999, -122.476561 37.810893, -122.47646600000002 37.810836, -122.476399 37.810758, -122.476244 37.81042399999998, -122.476193 37.810243, -122.476155 37.809858999999996, -122.47604900000002 37.80964, -122.475968 37.80957499999997, -122.47579 37.80948499999999, -122.47572033595506 37.80945758202247, -122.47554100000002 37.809386999999994, -122.474949 37.809259999999995, -122.474802 37.80917899999998, -122.47466829746836 37.80916460126581, -122.47447700000001 37.80914399999999, -122.47423656504066 37.809122717479674, -122.47405900000001 37.80910699999999, -122.47324800000001 37.80909999999998, -122.472666 37.809034, -122.472248 37.80896999999999, -122.47195400000001 37.808899999999994, -122.47180700000001 37.80886499999999, -122.471623 37.808859, -122.471577 37.80885699999999, -122.47144986486487 37.808834297297295, -122.47124099999999 37.80879700000001, -122.470932 37.808717, -122.47066000000001 37.808614, -122.470601 37.808598999999994, -122.470317 37.80901450000001, -122.47003299999999 37.809430000000006, -122.46999 37.80945200000001, -122.469923 37.809434999999986, -122.469403 37.809204, -122.46938700000001 37.80916699999999, -122.46941650000004 37.80911749999999, -122.46944600000002 37.809068, -122.46951299999999 37.809053999999996, -122.470047 37.809289, -122.47053700000001 37.80858200000001, -122.47041999999999 37.808453, -122.470228 37.808353999999994, -122.47019293775936 37.80833026556016, -122.47009800000002 37.808265999999996, -122.47005600000001 37.808234000000006, -122.47001400000002 37.808202, -122.469816 37.80809899999999, -122.469586 37.80795299999998, -122.46930399999998 37.80772699999999, -122.469269 37.807648, -122.46923400000001 37.80756900000001, -122.469112 37.80737100000001, -122.468869 37.807066999999996, -122.46878999999998 37.807003, -122.46864200000002 37.80692500000002, -122.468416 37.80685366666667, -122.46830299999999 37.80681799999999, -122.468149 37.806981, -122.46804200000001 37.806913, -122.468205 37.806743000000004, -122.46817999999999 37.80672149999999, -122.468155 37.80669999999999, -122.46792700000002 37.806564, -122.467767 37.806455, -122.467356 37.806141, -122.46720400000001 37.806011999999996, -122.4671 37.805961, -122.466996 37.80590999999999, -122.466671 37.805803, -122.46667099999998 37.805803, -122.46647400000002 37.805989000000004, -122.466058 37.80641600000001, -122.4659735 37.80636200000001, -122.46588899999999 37.806307999999994, -122.465954 37.806241, -122.466056 37.806301, -122.46607300000001 37.80628200000002, -122.46613200000002 37.80631700000001, -122.46665200000001 37.805791, -122.466074 37.805582, -122.465896 37.80557099999999, -122.46586049999999 37.805559, -122.465825 37.805547000000004, -122.46564900000001 37.805488, -122.465461 37.805394, -122.464552 37.80511399999998, -122.46423 37.805004, -122.463987 37.804939999999995, -122.463715 37.804899999999996, -122.463579 37.80487999999998, -122.463272 37.804888, -122.46295300000001 37.804916999999996, -122.46243000000001 37.805014, -122.46221300000002 37.805019, -122.46210527149323 37.804981932126694, -122.46202700000002 37.80495500000001, -122.46196200000001 37.804942499999996, -122.46189699999998 37.80492999999999, -122.46160199999998 37.804956999999995, -122.46127200000001 37.805023, -122.461008 37.805087000000015, -122.45977300000001 37.805253, -122.45957800000001 37.805293, -122.459346 37.805358999999996, -122.459146 37.8054, -122.458903 37.80543000000001, -122.45882966666667 37.805434666666656, -122.458683 37.80544399999999, -122.45842299999998 37.805476999999996, -122.45821799999999 37.805516, -122.457989 37.805574, -122.457775 37.80565099999999, -122.45755499999999 37.80571499999998, -122.45748 37.80573233333333, -122.45733 37.805766999999996, -122.45723466666668 37.805785, -122.45718700000002 37.80579399999999, -122.456863 37.805828, -122.456541 37.80587699999998, -122.45622399999999 37.80593799999999, -122.4560675 37.8059755, -122.455911 37.80601300000001, -122.455565 37.80611200000001, -122.45448300000001 37.806469, -122.45435400000001 37.806477999999984, -122.454308 37.806459, -122.454294 37.806376, -122.45408600000002 37.80635999999999, -122.45381600000002 37.806293, -122.453296 37.806259, -122.452782 37.806270000000005, -122.452439 37.806267, -122.45165399999999 37.806353, -122.45090600000002 37.806532, -122.450459 37.80664599999999, -122.45027666666667 37.806671, -122.449912 37.80672099999998, -122.44981899999999 37.806723999999996, -122.44977506179777 37.80672178089886, -122.44972 37.806718999999994, -122.44963100000001 37.80673399999999, -122.449479 37.80679999999999, -122.44940000000001 37.806822, -122.44930400000001 37.80683700000001, -122.44917100000002 37.806837000000016, -122.449108 37.806830999999995, -122.449049 37.806819999999995, -122.449012 37.806784, -122.448891 37.806726000000005, -122.448728 37.80670199999999, -122.448566 37.806754999999995, -122.448311 37.806814, -122.44821600000002 37.806847999999995, -122.44812699999999 37.80689600000001, -122.448185 37.806754999999995, -122.448146 37.80635, -122.44818400000001 37.806339, -122.448386 37.806219999999996, -122.448492 37.80608799999999, -122.44832099999999 37.804994, -122.448279 37.804724, -122.44824100000001 37.804477999999996, -122.44881499999998 37.80422900000001, -122.44912399999998 37.804007999999996, -122.44938799999998 37.80371099999999, -122.44949600000001 37.80347, -122.449584 37.80315299999998, -122.449565 37.802791000000006, -122.44945999999999 37.802454, -122.449179 37.802073999999976, -122.448803 37.80177199999999, -122.44836 37.801587, -122.44792200000002 37.801531999999995, -122.44782 37.80163299999999, -122.44769499999998 37.80083200000001, -122.44765599999998 37.800681, -122.44761300000002 37.80032400000001, -122.44746599999999 37.799389999999995, -122.44734099999998 37.79855299999999, -122.44730300000002 37.798458999999994, -122.447158 37.797515, -122.447015 37.796579, -122.44687100000002 37.795640999999996, -122.44672800000001 37.794705999999984, -122.44665200000001 37.794195000000016, -122.44658799999999 37.79376500000001, -122.44652399999998 37.79333700000001, -122.44644599999998 37.792811, -122.44630000000002 37.791879, -122.447679 37.791703000000005, -122.44936700000001 37.79148799999999, -122.44942600000002 37.791637, -122.450995 37.79132299999999, -122.45274 37.79097399999999, -122.454229 37.790676000000005, -122.45583600000002 37.790355, -122.45748 37.79002599999999, -122.45902899999999 37.789716000000006, -122.45947600000001 37.789710999999976, -122.459925 37.789542999999995, -122.463581 37.788806, -122.46478100000002 37.788563999999994, -122.46584199999998 37.78835, -122.46692400000002 37.78813199999997, -122.467989 37.787849, -122.47008100000001 37.787399, -122.47091200000001 37.787221, -122.47116 37.787223, -122.472234 37.787231999999996, -122.472352 37.787234000000005, -122.472473 37.78722899999999, -122.473321 37.787192999999995, -122.47442699999999 37.786975, -122.47554700000002 37.786781999999995, -122.476625 37.786795999999995))",13308.0,0.0,1086,075,S,060750601001086,+37.8004646,-122.4655899,G5040,Block 1086,06,060100,,
60750133004,"POLYGON ((-122.457234 37.78867999999999, -122.45938800000002 37.788405, -122.459453 37.789301000000016, -122.45947600000001 37.789710999999976, -122.45902899999999 37.789716000000006, -122.45748 37.79002599999999, -122.45583600000002 37.790355, -122.454229 37.790676000000005, -122.45274 37.79097399999999, -122.45262 37.79088000000001, -122.45248 37.790189, -122.452302 37.789308000000005, -122.452126 37.788436999999995, -122.451946 37.78755199999999, -122.453593 37.787344000000004, -122.45523600000001 37.78713700000001, -122.45541900000002 37.788018, -122.455595 37.78888799999999, -122.457234 37.78867999999999))",18538.0,0.0,4006,075,S,060750133004006,+37.7889827,-122.4583713,G5040,Block 4006,06,013300,,
60750127003,"POLYGON ((-122.44470399999999 37.80069599999998, -122.44303500000001 37.800908, -122.44136800000001 37.801126, -122.441177 37.80019000000001, -122.442846 37.799978, -122.444516 37.799765, -122.44596499999999 37.799580999999996, -122.446161 37.799556, -122.44746599999999 37.799389999999995, -122.44761300000002 37.80032400000001, -122.44765599999998 37.800681, -122.44769499999998 37.80083200000001, -122.44782 37.80163299999999, -122.44660999999999 37.801787000000004, -122.44652999999998 37.801418000000005, -122.446348 37.80048600000001, -122.44470399999999 37.80069599999998))",1358.0,0.0,3006,075,S,060750127003006,+37.7999882,-122.4465527,G5040,Block 3006,06,012700,,
60750151002,"POLYGON ((-122.421193 37.784752999999995, -122.422838 37.784546999999996, -122.42304 37.78455300000001, -122.423325 37.784615, -122.423612 37.784766, -122.423874 37.785002999999996, -122.42416999999999 37.78519300000001, -122.424538 37.785273999999994, -122.424687 37.78533500000001, -122.42485799999999 37.786196, -122.425047 37.78713, -122.42340400000002 37.78733899999999, -122.421758 37.787548, -122.421842 37.787442, -122.421765 37.78706199999999, -122.421689 37.786688999999996, -122.42156999999999 37.78661900000001, -122.42144700000001 37.786528000000004, -122.421373 37.786166, -122.42129800000001 37.78579399999999, -122.42139300000001 37.78568599999999, -122.421442 37.785566999999986, -122.42136 37.78521399999998, -122.421277 37.784856999999995, -122.421193 37.784752999999995))",14415.0,0.0,2003,075,S,060750151002003,+37.7860422,-122.4223430,G5040,Block 2003,06,015100,,
60750122011,"POLYGON ((-122.41808799999998 37.786100999999995, -122.418179 37.786565999999986, -122.418271 37.78703799999999, -122.41699 37.787201, -122.41663900000002 37.787245, -122.414995 37.78745400000001, -122.414807 37.78652, -122.41470999999999 37.786041, -122.414617 37.785582000000005, -122.41502 37.785531999999996, -122.41567399999998 37.78544999999999, -122.41626 37.785376, -122.41790100000001 37.785166999999994, -122.417996 37.78564199999999, -122.41808799999998 37.786100999999995))",15350.0,0.0,1001,075,S,060750122011001,+37.7866733,-122.4173619,G5040,Block 1001,06,012201,,
60750120002,"POLYGON ((-122.41992799999998 37.786828, -122.42156999999999 37.78661900000001, -122.421689 37.786688999999996, -122.421765 37.78706199999999, -122.421842 37.787442, -122.421758 37.787548, -122.42011600000002 37.787757, -122.41846500000001 37.787966000000004, -122.418013 37.78802499999999, -122.416827 37.788177999999995, -122.41653500000001 37.78821500000001, -122.415185 37.78838799999999, -122.414995 37.78745400000001, -122.41663900000002 37.787245, -122.41699 37.787201, -122.418271 37.78703799999999, -122.41992799999998 37.786828))",1728.0,0.0,2004,075,S,060750120002004,+37.7870810,-122.4216637,G5040,Block 2004,06,012000,,
60750120001,"POLYGON ((-122.42011600000002 37.787757, -122.421758 37.787548, -122.42187900000002 37.787628, -122.42195499999998 37.78800099999998, -122.42203200000002 37.788382999999996, -122.42194899999998 37.788489999999996, -122.42030699999998 37.78869900000001, -122.418656 37.78890999999998, -122.417646 37.789032999999996, -122.417017 37.78911, -122.41576399999998 37.78927, -122.41537199999999 37.78932000000001, -122.415185 37.78838799999999, -122.41653500000001 37.78821500000001, -122.416827 37.788177999999995, -122.418013 37.78802499999999, -122.41846500000001 37.787966000000004, -122.42011600000002 37.787757))",1745.0,0.0,1004,075,S,060750120001004,+37.7880190,-122.4218532,G5040,Block 1004,06,012000,,
60750151001,"POLYGON ((-122.421758 37.787548, -122.42340400000002 37.78733899999999, -122.425047 37.78713, -122.425141 37.787596999999984, -122.42523699999998 37.78807000000002, -122.425331 37.78853599999999, -122.42542299999998 37.78899499999999, -122.42561599999999 37.789952, -122.42397500000001 37.79016, -122.42232899999999 37.790369999999996, -122.422408 37.790241, -122.42225700000002 37.789492, -122.42213499999998 37.789412, -122.42221899999998 37.789305999999975, -122.422145 37.788942999999996, -122.42206999999999 37.78857000000001, -122.42194899999998 37.788489999999996, -122.42203200000002 37.788382999999996, -122.42195499999998 37.78800099999998, -122.42187900000002 37.787628, -122.421758 37.787548))",14926.0,0.0,1000,075,S,060750151001000,+37.7897808,-122.4231005,G5040,Block 1000,06,015100,,
