geoid,block_group,lat,lon
060750208002005,060750208002,37.7595324,-122.4174952
060750228013003,060750228013,37.759599,-122.4164016
060750208002001,060750208002,37.7610685,-122.4187385
060750208002000,060750208002,37.7611345,-122.4176485
060750228011008,060750228011,37.761201,-122.4165531
060750208001001,060750208001,37.7626655,-122.4188924
060750208001000,060750208001,37.7627368,-122.4178023
060750228011007,060750228011,37.7628027,-122.4167042
060750228011006,060750228011,37.7628653,-122.4156148
060750206001005,060750206001,37.7606285,-122.4259984
060750207001006,060750207001,37.7606621,-122.4254315
060750206001006,060750206001,37.7618067,-122.4261125
060750206001000,060750206001,37.7621574,-122.4273295
060750206001012,060750206001,37.7625796,-122.4261856
060750203002005,060750203002,37.7633118,-122.4278523
060750203002006,060750203002,37.7634332,-122.4267689
060750203002007,060750203002,37.7635138,-122.4262741
060750203002000,060750203002,37.7641608,-122.4275717
060750203002004,060750203002,37.7642943,-122.4263484
060750207001009,060750207001,37.7608086,-122.423305
060750207001010,060750207001,37.760813,-122.4226318
060750207001004,060750207001,37.7618879,-122.4249638
060750207001005,060750207001,37.7620208,-122.4221936
060750207001002,060750207001,37.7623685,-122.4238809
060750207001001,060750207001,37.7623741,-122.4233961
060750207001003,060750207001,37.7626923,-122.4250364
060750207001000,060750207001,37.7627965,-122.4223941
060750202003008,060750202003,37.7636033,-122.4233434
060750202003004,060750202003,37.7639094,-122.4251527
060750208001004,060750208001,37.7621626,-122.4212384
060750208001005,060750208001,37.7622069,-122.4205141
060750208001006,060750208001,37.7622511,-122.4197863
060750208001003,060750208001,37.762815,-122.4205691
060750208001002,060750208001,37.7631742,-122.4206064
060750201004007,060750201004,37.7641274,-122.4214856
060750201004003,060750201004,37.7641682,-122.4208348
060750201004002,060750201004,37.7642119,-122.4200488
060750201004001,060750201004,37.7642695,-122.4191053
060750201004006,060750201004,37.7653344,-122.4216718
060750202003005,060750202003,37.7639678,-122.4240303
060750202003007,060750202003,37.7640796,-122.4222924
060750202003006,060750202003,37.7644133,-122.4234185
060750202003003,060750202003,37.765527,-122.4253039
060750202003002,060750202003,37.7655894,-122.42418
060750202003001,060750202003,37.7656239,-122.4236665
060750202003000,060750202003,37.7656924,-122.4225809
060750202002007,060750202002,37.7668649,-122.4231462
060750202002003,060750202002,37.7671764,-122.4248281
060750202002008,060750202002,37.7672042,-122.423214
060750203001010,060750203001,37.7651591,-122.4270719
060750203001011,060750203001,37.7652277,-122.4264377
060750203001007,060750203001,37.7653453,-122.428205
060750203001005,060750203001,37.7659658,-122.4271685
060750203001006,060750203001,37.7660135,-122.4265138
060750203001012,060750203001,37.7666751,-122.4265779
060750202002009,060750202002,37.7666922,-122.4258631
060750203001008,060750203001,37.7669379,-122.4283259
060750203001003,060750203001,37.7670285,-122.4272409
060750203001004,060750203001,37.7674544,-122.4266531
060750201004004,060750201004,37.7657719,-122.4212175
060750201002006,060750201002,37.7658008,-122.4207695
060750201002007,060750201002,37.765838,-122.4201535
060750201003003,060750201003,37.7658955,-122.419202
060750201004005,060750201004,37.7661464,-122.4217488
060750201002004,060750201002,37.7673699,-122.4216276
060750201002005,060750201002,37.7674363,-122.4205185
060750201003002,060750201003,37.7674972,-122.4195261
060750201002003,060750201002,37.7687374,-122.421835
060750201002002,060750201002,37.7692363,-122.4214052
060750204012000,060750204012,37.7576845,-122.4438196
060750204012003,060750204012,37.7578942,-122.4465312
060750204011012,060750204011,37.7580049,-122.4434898
060750204012002,060750204012,37.7579401,-122.445808
060750204011011,060750204011,37.758101,-122.4430774
060750204012001,060750204012,37.7581675,-122.4452577
060750204011015,060750204011,37.7582814,-122.4442132
060750301023011,060750301023,37.7586757,-122.4472127
060750204011010,060750204011,37.7587116,-122.4438819
060750204011004,060750204011,37.7590432,-122.4444034
060750205003002,060750205003,37.7564716,-122.4383965
060750205003003,060750205003,37.7567284,-122.4373486
060750204022002,060750204022,37.7574757,-122.4394935
060750205003001,060750205003,37.7582533,-122.4385676
060750205003000,060750205003,37.7583245,-122.4374991
060750205002004,060750205002,37.7583905,-122.4364226
060750205002003,060750205002,37.759862,-122.438722
060750205002002,060750205002,37.7599252,-122.4376517
060750205002001,060750205002,37.7599899,-122.4365752
060750205001006,060750205001,37.7611062,-122.4388225
060750204022000,060750204022,37.7585318,-122.4397688
060750204011009,060750204011,37.758607,-122.4428202
060750204013017,060750204013,37.759198,-122.4405578
060750204011008,060750204011,37.7592401,-122.4426207
060750204013015,060750204013,37.7593175,-122.441642
060750204013016,060750204013,37.759438,-122.4399551
060750204013014,060750204013,37.76004,-122.4423739
060750204013013,060750204013,37.7601469,-122.4404129
060750204013010,060750204013,37.7607149,-122.4420818
060750204013008,060750204013,37.760752,-122.4403618
060750305001009,060750305001,37.7578008,-122.4491138
060750301023012,060750301023,37.7583409,-122.4480472
060750305001000,060750305001,37.7584664,-122.4499817
060750301023010,060750301023,37.7585885,-122.4476015
060750301023009,060750301023,37.759197,-122.4500971
060750301023008,060750301023,37.7593925,-122.4480253
060750301023004,060750301023,37.7602629,-122.4494996
060750301023005,060750301023,37.7603359,-122.4478142
060750301023003,060750301023,37.7604554,-122.4509744
060750301023002,060750301023,37.7612055,-122.4497696
060750204011007,060750204011,37.7591763,-122.4433009
060750204011003,060750204011,37.7592062,-122.4448965
060750301023007,060750301023,37.7594622,-122.4470686
060750301023006,060750301023,37.7596734,-122.4466561
060750204011006,060750204011,37.7596676,-122.4438195
060750204011002,060750204011,37.7595962,-122.444928
060750204011005,060750204011,37.7600843,-122.4439614
060750204011000,060750204011,37.7603345,-122.445325
060750204013012,060750204013,37.7608166,-122.4433525
060750204011001,060750204011,37.7611756,-122.445958
060750204013009,060750204013,37.7608816,-122.4407283
060750204013011,060750204013,37.7610423,-122.4419344
060750204013007,060750204013,37.7609201,-122.439678
060750204013006,060750204013,37.7610864,-122.440396
060750204013004,060750204013,37.76134,-122.4424766
060750204013005,060750204013,37.7614551,-122.4405469
060750204013000,060750204013,37.7616758,-122.4397693
060750204013002,060750204013,37.7619067,-122.4414743
060750204013001,060750204013,37.7620786,-122.4399178
060750170003005,060750170003,37.7623871,-122.4417013
060750204013003,060750204013,37.7615615,-122.4438817
060750301023000,060750301023,37.7613497,-122.4471267
060750170003007,060750170003,37.7622083,-122.4450364
060750170003006,060750170003,37.7622604,-122.4441085
060750171012004,060750171012,37.7628598,-122.4458742
060750170003002,060750170003,37.7629033,-122.4442193
060750170003001,060750170003,37.7629216,-122.4447316
060750171012002,060750171012,37.7635865,-122.4450573
060750171012003,060750171012,37.7632963,-122.4455373
060750170002003,060750170002,37.763501,-122.4432008
060750301023001,060750301023,37.7612897,-122.4483717
060750171022006,060750171022,37.7618884,-122.4513287
060750171022005,060750171022,37.7620187,-122.4499201
060750171012007,060750171012,37.7621451,-122.4485322
060750171022003,060750171022,37.7625919,-122.4514855
060750171022004,060750171022,37.7627695,-122.4500838
060750171012006,060750171012,37.7629427,-122.448703
060750171022002,060750171022,37.7633427,-122.4516371
060750171012005,060750171012,37.7633834,-122.4476321
060750171022001,060750171022,37.7635215,-122.4502373
060750205001007,060750205001,37.7612481,-122.4377672
060750205001008,060750205001,37.7613781,-122.4366969
060750205001005,060750205001,37.7615822,-122.4388965
060750205001011,060750205001,37.7618013,-122.4378284
060750205001004,060750205001,37.761934,-122.4389525
060750205001010,060750205001,37.7619955,-122.436758
060750205001003,060750205001,37.7620754,-122.43788
060750205001002,060750205001,37.7621934,-122.4368631
060750170002009,060750170002,37.7628856,-122.4375322
060750170002004,060750170002,37.7648857,-122.4389333
060750170003000,060750170003,37.7644342,-122.4436042
060750171012001,060750171012,37.7646553,-122.4451488
060750171011004,060750171011,37.7652304,-122.4472235
060750171012000,060750171012,37.7652535,-122.4442957
060750171011003,060750171011,37.7656287,-122.4464893
060750171011005,060750171011,37.7661297,-122.4436251
060750171011002,060750171011,37.7662489,-122.4457344
060750171011001,060750171011,37.7664868,-122.4449439
060750171011000,060750171011,37.7670643,-122.4442539
060750171013004,060750171013,37.7680933,-122.4469687
060750202002010,060750202002,37.7674934,-122.4259487
060750203001009,060750203001,37.7676347,-122.4288291
060750169001008,060750169001,37.7683513,-122.4284863
060750203001001,060750203001,37.7682078,-122.4273889
060750203001000,060750203001,37.768441,-122.4277512
060750203001002,060750203001,37.7684681,-122.4267512
060750202002002,060750202002,37.768492,-122.4255869
060750169001000,060750169001,37.7691283,-122.4280045
060750202001015,060750202001,37.7693229,-122.4266274
060750202001011,060750202001,37.7693444,-122.4255756
060750177002035,060750177002,37.7677047,-122.4160831
060750201001024,060750201001,37.7686886,-122.4189884
060750177002036,060750177002,37.7688696,-122.4166925
060750177002030,060750177002,37.7690826,-122.4178067
060750201001025,060750201001,37.7693217,-122.4183927
060750177002031,060750177002,37.7694205,-122.4168484
060750201001023,060750201001,37.769584,-122.4193088
060750177002028,060750177002,37.7696268,-122.4168072
060750177002047,060750177002,37.7696877,-122.4167601
060750177002021,060750177002,37.7697179,-122.4166683
060750202002004,060750202002,37.7672069,-122.4243348
060750202002005,060750202002,37.7677553,-122.4232686
060750202002006,060750202002,37.7683821,-122.4233154
060750202002001,060750202002,37.7686056,-122.4244704
060750202002000,060750202002,37.7689524,-122.4233646
060750202001010,060750202001,37.7694115,-122.4245497
060750202001009,060750202001,37.7695083,-122.4234224
060750202001008,060750202001,37.7702714,-122.4246375
060750202001007,060750202001,37.770444,-122.4242286
060750202001005,060750202001,37.7706774,-122.4235626
060750201002000,060750201002,37.7690849,-122.4204641
060750201002001,060750201002,37.7696109,-122.4200418
060750201001015,060750201001,37.7700023,-122.4207084
060750201001016,060750201001,37.7701125,-122.4212318
060750201001017,060750201001,37.7701921,-122.4220521
060750201001014,060750201001,37.7703315,-122.4197711
060750201001012,060750201001,37.770929,-122.420934
060750201001011,060750201001,37.7710381,-122.4220573
060750201001013,060750201001,37.7716376,-122.4196763
060750201001009,060750201001,37.7721556,-122.4216944
060750177002024,060750177002,37.7698335,-122.4171968
060750177002022,060750177002,37.7699118,-122.4177296
060750201001022,060750201001,37.7699479,-122.4187172
060750201001020,060750201001,37.77007,-122.4186837
060750201001021,060750201001,37.770064,-122.4190649
060750177002023,060750177002,37.7701798,-122.4176756
060750201001019,060750201001,37.7705146,-122.4187338
060750177002016,060750177002,37.7705711,-122.4163857
060750177002015,060750177002,37.7712892,-122.4180517
060750168012005,060750168012,37.7699012,-122.4287427
060750168013004,060750168013,37.7700202,-122.4274696
060750202001013,060750202001,37.7701719,-122.4255801
060750202001012,060750202001,37.7700442,-122.4251794
060750168013005,060750168013,37.7703598,-122.426023
060750168013003,060750168013,37.771022,-122.4276974
060750168013000,060750168013,37.7716971,-122.4261467
060750168013002,060750168013,37.7717212,-122.4278393
060750168013001,060750168013,37.7721875,-122.427933
060750168022006,060750168022,37.7726414,-122.4280233
060750202001003,060750202001,37.7706414,-122.422914
060750202001004,060750202001,37.7712621,-122.4227148
060750202001006,060750202001,37.7712294,-122.4242352
060750168023004,060750168023,37.7714892,-122.4245898
060750202001002,060750202001,37.7718704,-122.423423
060750202001000,060750202001,37.7718977,-122.4228719
060750202001014,060750202001,37.772027,-122.422567
060750202001001,060750202001,37.7722353,-122.4229552
060750168021016,060750168021,37.7724267,-122.4235669
060750168023003,060750168023,37.7723692,-122.4245951
060750177002014,060750177002,37.7714725,-122.4176237
060750201001018,060750201001,37.7716081,-122.4187844
060750177002008,060750177002,37.772241,-122.415944
060750177002012,060750177002,37.7725767,-122.4175103
060750177002013,060750177002,37.7726128,-122.418477
060750177002009,060750177002,37.7729804,-122.4162242
060750177002010,060750177002,37.7733495,-122.4167644
060750177002002,060750177002,37.7735929,-122.4179822
060750177002011,060750177002,37.7737132,-122.417294
060750177002003,060750177002,37.7741013,-122.4189451
060750168021015,060750168021,37.772729,-122.422906
060750201001010,060750201001,37.7727682,-122.4222794
060750168023002,060750168023,37.7730715,-122.424737
060750168021011,060750168021,37.773195,-122.4237362
060750168021012,060750168021,37.7733045,-122.4229152
060750168023001,060750168023,37.7735375,-122.4248312
060750168021010,060750168021,37.77365,-122.4238524
060750168021009,060750168021,37.773769,-122.4230316
060750168023000,060750168023,37.7740039,-122.4249238
060750168021004,060750168021,37.7740977,-122.4239952
060750201001008,060750201001,37.7723217,-122.4203707
060750201001007,060750201001,37.7727549,-122.4209209
060750168021014,060750168021,37.7730592,-122.4221194
060750201001006,060750201001,37.7730814,-122.421339
060750201001002,060750201001,37.7730762,-122.4195695
060750168021013,060750168021,37.7734644,-122.4218404
060750201001005,060750201001,37.7735252,-122.4213178
060750201001003,060750201001,37.773606,-122.420409
060750168021007,060750168021,37.7739618,-122.4215831
060750201001001,060750201001,37.7741602,-122.419404
060750203003003,060750203003,37.7652101,-122.4303973
060750203003002,060750203003,37.7652854,-122.4292953
060750169001007,060750169001,37.766329,-122.4321847
060750203003001,060750203003,37.7665196,-122.4294836
060750203003000,060750203003,37.7667511,-122.4298919
060750169001006,060750169001,37.7670892,-122.4303358
060750169001005,060750169001,37.7671286,-122.4322615
060750169001003,060750169001,37.7684233,-122.4318275
060750169001002,060750169001,37.7684927,-122.4307188
060750169001001,060750169001,37.7685598,-122.4296058
060750170001005,060750170001,37.766189,-122.4368311
060750170001004,060750170001,37.7665626,-122.4388019
060750170001006,060750170001,37.766872,-122.4364522
060750170001007,060750170001,37.7669157,-122.4377454
060750170001003,060750170001,37.767585,-122.4387409
060750170001002,060750170001,37.7680943,-122.4378429
060750170001001,060750170001,37.7681437,-122.4369848
060750167003005,060750167003,37.7696471,-122.4382263
060750167003006,060750167003,37.769646,-122.4371843
060750167002003,060750167002,37.769495,-122.4363969
060750169002002,060750169002,37.7661947,-122.434402
060750169002001,060750169002,37.766995,-122.434478
060750170001000,060750170001,37.7681612,-122.4361309
060750169002000,060750169002,37.7682585,-122.4346014
060750169001004,060750169001,37.7683545,-122.4329354
060750167002004,060750167002,37.7694056,-122.4359886
060750167002005,060750167002,37.7694753,-122.4354603
060750167002000,060750167002,37.7699837,-122.4333481
060750167002001,060750167002,37.7701604,-122.4358093
060750167003000,060750167003,37.7709119,-122.4360918
060750168012006,060750168012,37.7697512,-122.4307985
060750168012004,060750168012,37.7698722,-122.4295819
060750168012002,060750168012,37.770372,-122.4309423
060750168012003,060750168012,37.7705806,-122.4292967
060750168012001,060750168012,37.7708371,-122.4310351
060750168012000,060750168012,37.771046,-122.4293905
060750168011005,060750168011,37.7713022,-122.4311298
060750167001004,060750167001,37.7713261,-122.4328195
060750168011003,060750168011,37.7717443,-122.4295293
060750168011004,060750168011,37.7717694,-122.4312198
060750167002002,060750167002,37.7700446,-122.4365004
060750167003003,060750167003,37.7705892,-122.4392124
060750167003002,060750167003,37.7706938,-122.437804
060750167003001,060750167003,37.7708047,-122.4369505
060750167004005,060750167004,37.7716268,-122.4379919
060750167004006,060750167004,37.7717318,-122.4371369
060750167004002,060750167004,37.7725595,-122.4381838
060750167004001,060750167004,37.7726677,-122.437329
060750167004000,060750167004,37.772778,-122.4364715
060750164002007,060750164002,37.7734886,-122.4383696
060750167001005,060750167001,37.7711175,-122.4344595
060750167004007,060750167004,37.7718451,-122.4362814
060750167001002,060750167001,37.7720512,-122.4346493
060750167001003,060750167001,37.7722585,-122.4330072
060750167001001,060750167001,37.7729833,-122.4348361
060750167001000,060750167001,37.7731887,-122.4331946
060750164001010,060750164001,37.7739121,-122.4350242
060750164001009,060750164001,37.7741187,-122.43338
060750164001006,060750164001,37.7748443,-122.4352098
060750164001005,060750164001,37.7750531,-122.4335637
060750168022004,060750168022,37.7730955,-122.4264317
060750168022003,060750168022,37.7731063,-122.4281248
060750168022005,060750168022,37.7737937,-122.4265761
060750168022001,060750168022,37.773818,-122.4282677
060750168022000,060750168022,37.7742603,-122.4266697
060750163002006,060750163002,37.7745193,-122.4284068
060750163002007,060750163002,37.7747239,-122.4267686
060750163002005,060750163002,37.7749836,-122.4284994
060750163002004,060750163002,37.7751897,-122.4268447
060750163002002,060750163002,37.7754481,-122.4285911
060750168011001,060750168011,37.7724679,-122.4313587
060750168011000,060750168011,37.7726781,-122.4297137
060750168011002,060750168011,37.7734008,-122.4315503
060750168022002,060750168022,37.7736106,-122.4299057
060750163003006,060750163003,37.7743329,-122.43174
060750163003007,060750163003,37.7745419,-122.4300953
060750163003005,060750163003,37.7752641,-122.431921
060750163003004,060750163003,37.775473,-122.4302825
060750163003002,060750163003,37.7761924,-122.4321127
060750163003003,060750163003,37.776401,-122.4304728
060750164001012,060750164001,37.7735908,-122.4375143
060750164001011,060750164001,37.7737075,-122.4366597
060750164002004,060750164002,37.7744168,-122.4385599
060750164001008,060750164001,37.7745307,-122.437706
060750164001007,060750164001,37.7746369,-122.4368486
060750164002003,060750164002,37.775349,-122.4387523
060750164001004,060750164001,37.775463,-122.4378976
060750164001003,060750164001,37.7755679,-122.4370372
060750164002000,060750164002,37.7762819,-122.438941
060750164001002,060750164001,37.776388,-122.4380828
060750163001008,060750163001,37.7767535,-122.4296513
060750163003001,060750163003,37.777125,-122.4323015
060750163003000,060750163003,37.7773349,-122.4306591
060750163001003,060750163001,37.7774468,-122.4297619
060750163001002,060750163001,37.7775161,-122.429266
060750161002005,060750161002,37.778061,-122.4324908
060750161002004,060750161002,37.7782419,-122.4311415
060750161002003,060750161002,37.7783205,-122.4303108
060750161002002,060750161002,37.7783946,-122.4299473
060750161002006,060750161002,37.7789932,-122.4326796
060750170003003,060750170003,37.7629413,-122.4429831
060750170002010,060750170002,37.7628769,-122.4398991
060750170003004,060750170003,37.7631004,-122.4410553
060750170002005,060750170002,37.7640379,-122.4412208
060750170002002,060750170002,37.7641358,-122.4425976
060750170002001,060750170002,37.7651161,-122.4429367
060750170002000,060750170002,37.7664158,-122.4407928
060750167003004,060750167003,37.7685646,-122.4413877
060750171013000,060750171013,37.7693786,-122.4429883
060750166002000,060750166002,37.769934,-122.4433105
060750171013005,060750171013,37.7679886,-122.447791
060750171023002,060750171023,37.7680556,-122.4510051
060750166003004,060750166003,37.7689861,-122.4511936
060750166002005,060750166002,37.7691273,-122.4500827
060750166002004,060750166002,37.7692636,-122.4490171
060750166002003,060750166002,37.7694362,-122.4476618
060750166003003,060750166003,37.7699498,-122.451137
060750166004003,060750166004,37.7701594,-122.4494926
060750166004004,060750166004,37.7703678,-122.4478519
060750166003000,060750166003,37.7708849,-122.4513249
060750171013003,060750171013,37.7681989,-122.4461451
060750171013002,060750171013,37.7683036,-122.4453263
060750171013001,060750171013,37.7685448,-122.4442302
060750166002002,060750166002,37.7696419,-122.4460456
060750166002001,060750166002,37.7698527,-122.4444039
060750166004005,060750166004,37.7705738,-122.4462335
060750166001003,060750166001,37.7707841,-122.4445913
060750166004000,060750166004,37.7715089,-122.4464226
060750166001002,060750166001,37.7717185,-122.444778
060759803001000,060759803001,37.7728562,-122.4433158
060750166001004,060750166001,37.7709983,-122.4429175
060750166001005,060750166001,37.7712088,-122.4412727
060750167004004,060750167004,37.771418,-122.4396277
060750166001001,060750166001,37.7719318,-122.443107
060750166001000,060750166001,37.7721418,-122.4414616
060750167004003,060750167004,37.7723509,-122.4398175
060750164002006,060750164002,37.7732793,-122.4400053
060750165001004,060750165001,37.7739963,-122.4418385
060750164002005,060750164002,37.7742067,-122.4401939
060750165001003,060750165001,37.7749318,-122.4420274
060750165002005,060750165002,37.7733632,-122.4467952
060750165002004,060750165002,37.7735727,-122.4451542
060750165001005,060750165001,37.7737859,-122.4434855
060750165002002,060750165002,37.7743015,-122.4469852
060750165002003,060750165002,37.7745105,-122.4453435
060750165001002,060750165001,37.7747224,-122.4436744
060750165002001,060750165002,37.7752348,-122.4471754
060750165002000,060750165002,37.775444,-122.445532
060750165001001,060750165001,37.7756562,-122.4438626
060750157002006,060750157002,37.7763798,-122.4457194
060750164002002,060750164002,37.7751409,-122.4403835
060750165001000,060750165001,37.7758655,-122.4422162
060750164002001,060750164002,37.7760743,-122.4405723
060750157002004,060750157002,37.7767995,-122.4424047
060750158022005,060750158022,37.77701,-122.4407586
060750157002003,060750157002,37.7777315,-122.4425927
060750158022006,060750158022,37.7779428,-122.4409465
060750157002000,060750157002,37.7786678,-122.4427821
060750158021004,060750158021,37.778875,-122.4411367
060750157001009,060750157001,37.7794193,-122.4428514
060750164001001,060750164001,37.7764997,-122.4372238
060750158022004,060750158022,37.7772167,-122.4391276
060750158022003,060750158022,37.7773243,-122.4382712
060750158022002,060750158022,37.7774339,-122.4374127
060750158021005,060750158021,37.7781508,-122.4393119
060750158021006,060750158021,37.7782642,-122.4384596
060750158021007,060750158021,37.7783682,-122.437601
060750158021003,060750158021,37.7790805,-122.4394977
060750158021002,060750158021,37.7791923,-122.4386459
060750158021001,060750158021,37.779248,-122.4382001
060750157002005,060750157002,37.7765911,-122.4440504
060750157002007,060750157002,37.7773138,-122.4459069
060750157002002,060750157002,37.7775245,-122.4442384
060750157001017,060750157001,37.7782539,-122.4460978
060750157002001,060750157002,37.7784627,-122.4444274
060750157001014,060750157001,37.7793901,-122.4471941
060750157001016,060750157001,37.7793363,-122.4452773
060750157001013,060750157001,37.7801597,-122.4465109
060750157001012,060750157001,37.7801704,-122.4449903
060750157001011,060750157001,37.7803545,-122.4440693
060750158012016,060750158012,37.7798673,-122.440773
060750158012017,060750158012,37.780012,-122.4396888
060750157001008,060750157001,37.7802749,-122.4415246
060750157001007,060750157001,37.7806323,-122.4423036
060750158012015,060750158012,37.780802,-122.4409656
060750158012014,060750158012,37.7809449,-122.4398782
060750157001006,060750157001,37.7817246,-122.4424538
060750158012007,060750158012,37.7817625,-122.4411671
060750158012008,060750158012,37.7818764,-122.4400637
060750157001001,060750157001,37.7823249,-122.4431341
060750157001015,060750157001,37.7806371,-122.4474433
060750157003013,060750157003,37.7812045,-122.4514872
060750157003004,060750157003,37.7813378,-122.4504618
060750157003003,060750157003,37.781466,-122.4494347
060750157003002,060750157003,37.7816296,-122.4482505
060750157001004,060750157001,37.7817065,-122.4475145
060750157003014,060750157003,37.7819217,-122.4516319
060750157003005,060750157003,37.7820531,-122.45061
060750157003001,060750157003,37.7822569,-122.4485456
060750157003000,060750157003,37.7823546,-122.4485633
060750201001004,060750201001,37.7741798,-122.4204781
060750168021008,060750168021,37.7742323,-122.4206009
060750168021006,060750168021,37.7744224,-122.4216318
060750201001000,060750201001,37.7747502,-122.4197576
060750168021000,060750168021,37.7749272,-122.420232
060750168021001,060750168021,37.7748923,-122.4217281
060750162002008,060750162002,37.7753597,-122.4218283
060750162002007,060750162002,37.7755602,-122.4202235
060750124022018,060750124022,37.7757582,-122.4193826
060750162002005,060750162002,37.7758228,-122.4219202
060750168021005,060750168021,37.7742284,-122.4231805
060750168021003,060750168021,37.7744711,-122.4250169
060750168021002,060750168021,37.7746813,-122.4233725
060750162002009,060750162002,37.7751547,-122.4234601
060750162003006,060750162003,37.7751686,-122.4251595
060750162002010,060750162002,37.7756162,-122.4235751
060750162003005,060750162003,37.7758668,-122.4253018
060750162002003,060750162002,37.776078,-122.4236585
060750162002002,060750162002,37.776545,-122.4237532
060750162001008,060750162001,37.7770117,-122.4238483
060750163002003,060750163002,37.7756565,-122.4269444
060750163002001,060750163002,37.7759155,-122.4286867
060750163002000,060750163002,37.7761255,-122.4270407
060750162003004,060750162003,37.7763353,-122.4253953
060750163001006,060750163001,37.7763816,-122.4287815
060750163001005,060750163001,37.776592,-122.4271359
060750162003003,060750162003,37.776802,-122.4254908
060750163001007,060750163001,37.7768491,-122.4288252
060750163001004,060750163001,37.777054,-122.42723
060750162003002,060750162003,37.7772652,-122.4255834
060750162002006,060750162002,37.7760284,-122.4203152
060750162002004,060750162002,37.7762879,-122.4220135
060750162002000,060750162002,37.7767253,-122.4204526
060750162002001,060750162002,37.7767541,-122.4221074
060750124022016,060750124022,37.7768335,-122.4195998
060750162001007,060750162001,37.7772211,-122.4222006
060750162001006,060750162001,37.7776582,-122.4206386
060750124022012,060750124022,37.777769,-122.4197878
060750162001000,060750162001,37.7790538,-122.4209256
060750124022019,060750124022,37.7791638,-122.420066
060750124022014,060750124022,37.7769327,-122.4187077
060750176014000,060750176014,37.7770138,-122.4168939
060750124022015,060750124022,37.7772326,-122.4172943
060750124021007,060750124021,37.7776716,-122.4162417
060750124022013,060750124022,37.7776391,-122.4188822
060750124022010,060750124022,37.7781037,-122.4173187
060750176013009,060750176013,37.7781034,-122.4155168
060750124022011,060750124022,37.7781298,-122.4189772
060750124021006,060750124021,37.7783722,-122.4158435
060750124021005,060750124021,37.7792232,-122.4158517
060750163001001,060750163001,37.7776308,-122.4284402
060750162003001,060750162003,37.7777309,-122.4256794
060750163001000,060750163001,37.7777531,-122.4272912
060750162003000,060750162003,37.7782002,-122.425773
060750161002001,060750161002,37.7785068,-122.4290181
060750161002000,060750161002,37.7786987,-122.4274462
060750161003007,060750161003,37.7796412,-122.4276307
060750161003000,060750161003,37.780566,-122.4278419
060750161001001,060750161001,37.7808644,-122.4254671
060750161004006,060750161004,37.7812882,-122.4280334
060750162001004,060750162001,37.7774766,-122.4239403
060750162001005,060750162001,37.777686,-122.4222979
060750162001003,060750162001,37.7781754,-122.4240824
060750162001002,060750162001,37.7783851,-122.4224369
060750161001003,060750161001,37.7790019,-122.4250918
060750162001001,060750162001,37.7793173,-122.4226232
060750161001002,060750161001,37.7799342,-122.4252785
060750160001014,060750160001,37.7802487,-122.4228145
060750160001013,060750160001,37.7809491,-122.4229575
060750160001012,060750160001,37.7814109,-122.4230533
060750124022008,060750124022,37.779274,-122.4192019
060750124022006,060750124022,37.7804168,-122.4194312
060750160001015,060750160001,37.7804545,-122.4211991
060750124022007,060750124022,37.7805572,-122.4203356
060750124022004,060750124022,37.7809047,-122.4195355
060750124022003,060750124022,37.7813681,-122.4196366
060750160001011,060750160001,37.7813872,-122.4213999
060750124022002,060750124022,37.7814964,-122.4205364
060750124022001,060750124022,37.7818399,-122.4197275
060750160001010,060750160001,37.7820844,-122.4215388
060750124022009,060750124022,37.7794793,-122.4175897
060750124021002,060750124021,37.7801502,-122.4160397
060750124022005,060750124022,37.7808538,-122.4178755
060750124021001,060750124021,37.7810818,-122.4162324
060750124022000,060750124022,37.7818074,-122.4180714
060750124011002,060750124011,37.7820157,-122.4164208
060750124023005,060750124023,37.7827398,-122.4182605
060750124011001,060750124011,37.7829469,-122.4166115
060750124023004,060750124023,37.7834393,-122.4184009
060750124011000,060750124011,37.7838777,-122.4167963
060750124023007,060750124023,37.7824252,-122.4207265
060750124023006,060750124023,37.7825357,-122.41987
060750160001008,060750160001,37.7825529,-122.4216318
060750160001007,060750160001,37.783018,-122.4217168
060750124023003,060750124023,37.7832341,-122.4200097
060750124023002,060750124023,37.7833549,-122.4209037
060750160001004,060750160001,37.7834857,-122.4218124
060750124023001,060750124023,37.7837008,-122.4201053
060750160001005,060750160001,37.7839499,-122.421907
060750122021012,060750122021,37.7841648,-122.4201965
060750164001000,060750164001,37.7763481,-122.4346734
060750158022001,060750158022,37.7776419,-122.4357807
060750158022000,060750158022,37.7778515,-122.4341355
060750158013005,060750158013,37.7785755,-122.4359687
060750158013004,060750158013,37.7787838,-122.4343239
060750158013002,060750158013,37.7795073,-122.4361552
060750158013003,060750158013,37.779716,-122.4345116
060750161004005,060750161004,37.7799255,-122.4328683
060750158013000,060750158013,37.7806484,-122.4346997
060750161004004,060750161004,37.7808573,-122.4330567
060750161003004,060750161003,37.7792024,-122.431037
060750161003005,060750161003,37.779319,-122.4301429
060750161003006,060750161003,37.7794316,-122.4292004
060750161003003,060750161003,37.7801361,-122.4312159
060750161003002,060750161003,37.7802479,-122.4303205
060750161003001,060750161003,37.7803658,-122.4294149
060750161004003,060750161004,37.7810667,-122.4314126
060750161004002,060750161004,37.7811829,-122.4305171
060750161004001,060750161004,37.7812794,-122.4296661
060750159002009,060750159002,37.7819931,-122.4315991
